   2.9000000e-01   5.7142857e+00   9.5243745e+00  -1.0951502e+00   1.8312194e+00   9.0828766e+00   3.3595393e-01
   3.0000000e-01   5.7289696e+00   9.4950722e+00  -1.1171305e+00   1.8592844e+00   9.0928061e+00   3.4406919e-01
   3.1000000e-01   5.7430677e+00   9.4653795e+00  -1.1376812e+00   1.8872779e+00   9.1029532e+00   3.5134207e-01
   3.2000000e-01   5.7566119e+00   9.4353272e+00  -1.1568541e+00   1.9152059e+00   9.1132940e+00   3.5780164e-01
   3.3000000e-01   5.7696347e+00   9.4049431e+00  -1.1747042e+00   1.9430747e+00   9.1238055e+00   3.6347874e-01
   3.4000000e-01   5.7821682e+00   9.3742526e+00  -1.1912894e+00   1.9708908e+00   9.1344659e+00   3.6840573e-01
   3.5000000e-01   5.7942438e+00   9.3432785e+00  -1.2066650e+00   1.9986612e+00   9.1452543e+00   3.7260977e-01
   3.6000000e-01   5.8058927e+00   9.3120412e+00  -1.2208885e+00   2.0263930e+00   9.1561509e+00   3.7611676e-01
   3.7000000e-01   5.8171450e+00   9.2805594e+00  -1.2340203e+00   2.0540933e+00   9.1671366e+00   3.7895828e-01
   3.8000000e-01   5.8280298e+00   9.2488497e+00  -1.2461216e+00   2.0817695e+00   9.1781936e+00   3.8116651e-01
   3.9000000e-01   5.8385750e+00   9.2169268e+00  -1.2572536e+00   2.1094286e+00   9.1893050e+00   3.8277410e-01
   4.0000000e-01   5.8488074e+00   9.1848041e+00  -1.2674771e+00   2.1370778e+00   9.2004548e+00   3.8381420e-01
   4.1000000e-01   5.8587524e+00   9.1524933e+00  -1.2768425e+00   2.1647241e+00   9.2116283e+00   3.8432052e-01
   4.2000000e-01   5.8684342e+00   9.1200052e+00  -1.2854067e+00   2.1923742e+00   9.2228113e+00   3.8431607e-01
   4.3000000e-01   5.8778757e+00   9.0873491e+00  -1.2932257e+00   2.2200350e+00   9.2339904e+00   3.8381884e-01
   4.4000000e-01   5.8870982e+00   9.0545335e+00  -1.3003541e+00   2.2477131e+00   9.2451530e+00   3.8285688e-01
   4.5000000e-01   5.8961220e+00   9.0215658e+00  -1.3068438e+00   2.2754148e+00   9.2562871e+00   3.8145904e-01
   4.6000000e-01   5.9049657e+00   8.9884528e+00  -1.3127356e+00   2.3031465e+00   9.2673816e+00   3.7965550e-01
   4.7000000e-01   5.9136469e+00   8.9552004e+00  -1.3180770e+00   2.3309139e+00   9.2784262e+00   3.7747854e-01
   4.8000000e-01   5.9221821e+00   8.9218140e+00  -1.3229135e+00   2.3587227e+00   9.2894116e+00   3.7494586e-01
   4.9000000e-01   5.9305862e+00   8.8882983e+00  -1.3272894e+00   2.3865786e+00   9.3003282e+00   3.7205594e-01
   5.0000000e-01   5.9388731e+00   8.8546575e+00  -1.3312384e+00   2.4144870e+00   9.3111671e+00   3.6883150e-01
   5.1000000e-01   5.9470557e+00   8.8208954e+00  -1.3347942e+00   2.4424533e+00   9.3219198e+00   3.6529991e-01
   5.2000000e-01   5.9551460e+00   8.7870153e+00  -1.3379931e+00   2.4704822e+00   9.3325787e+00   3.6149808e-01
   5.3000000e-01   5.9631548e+00   8.7530204e+00  -1.3408695e+00   2.4985783e+00   9.3431376e+00   3.5748355e-01
   5.4000000e-01   5.9710919e+00   8.7189132e+00  -1.3434507e+00   2.5267458e+00   9.3535904e+00   3.5321375e-01
   5.5000000e-01   5.9789666e+00   8.6846962e+00  -1.3457578e+00   2.5549893e+00   9.3639300e+00   3.4866891e-01
   5.6000000e-01   5.9867872e+00   8.6503716e+00  -1.3478178e+00   2.5833136e+00   9.3741490e+00   3.4385392e-01
   5.7000000e-01   5.9945614e+00   8.6159413e+00  -1.3496568e+00   2.6117231e+00   9.3842403e+00   3.3877365e-01
   5.8000000e-01   6.0022961e+00   8.5814071e+00  -1.3512945e+00   2.6402224e+00   9.3941964e+00   3.3343285e-01
   5.9000000e-01   6.0099977e+00   8.5467705e+00  -1.3527419e+00   2.6688156e+00   9.4040114e+00   3.2790747e-01
   6.0000000e-01   6.0176721e+00   8.5120330e+00  -1.3540187e+00   2.6975059e+00   9.4136803e+00   3.2223356e-01
   6.1000000e-01   6.0253247e+00   8.4771959e+00  -1.3551439e+00   2.7262967e+00   9.4231989e+00   3.1639247e-01
   6.2000000e-01   6.0329603e+00   8.4422603e+00  -1.3561290e+00   2.7551913e+00   9.4325621e+00   3.1037444e-01
   6.3000000e-01   6.0405836e+00   8.4072275e+00  -1.3569785e+00   2.7841933e+00   9.4417647e+00   3.0417348e-01
   6.4000000e-01   6.0481989e+00   8.3720983e+00  -1.3577064e+00   2.8133057e+00   9.4508015e+00   2.9781578e-01
   6.5000000e-01   6.0558100e+00   8.3368737e+00  -1.3583262e+00   2.8425316e+00   9.4596680e+00   2.9132450e-01
   6.6000000e-01   6.0634206e+00   8.3015546e+00  -1.3588411e+00   2.8718738e+00   9.4683600e+00   2.8469414e-01
   6.7000000e-01   6.0710343e+00   8.2661419e+00  -1.3592526e+00   2.9013351e+00   9.4768729e+00   2.7791932e-01
   6.8000000e-01   6.0786544e+00   8.2306362e+00  -1.3595703e+00   2.9309183e+00   9.4852019e+00   2.7099473e-01
   6.9000000e-01   6.0862840e+00   8.1950384e+00  -1.3598047e+00   2.9606260e+00   9.4933422e+00   2.6394229e-01
   7.0000000e-01   6.0939262e+00   8.1593491e+00  -1.3599495e+00   2.9904607e+00   9.5012897e+00   2.5677075e-01
   7.1000000e-01   6.1015840e+00   8.1235692e+00  -1.3600065e+00   3.0204247e+00   9.5090400e+00   2.4947542e-01
   7.2000000e-01   6.1092605e+00   8.0876992e+00  -1.3599833e+00   3.0505203e+00   9.5165884e+00   2.4205097e-01
   7.3000000e-01   6.1169583e+00   8.0517399e+00  -1.3598876e+00   3.0807498e+00   9.5239301e+00   2.3449159e-01
   7.4000000e-01   6.1246804e+00   8.0156919e+00  -1.3597040e+00   3.1111152e+00   9.5310604e+00   2.2682255e-01
   7.5000000e-01   6.1324298e+00   7.9795560e+00  -1.3594378e+00   3.1416186e+00   9.5379748e+00   2.1904045e-01
   7.6000000e-01   6.1402095e+00   7.9433328e+00  -1.3590959e+00   3.1722616e+00   9.5446688e+00   2.1114014e-01
   7.7000000e-01   6.1480222e+00   7.9070231e+00  -1.3586756e+00   3.2030462e+00   9.5511373e+00   2.0311578e-01
   7.8000000e-01   6.1558711e+00   7.8706275e+00  -1.3581668e+00   3.2339739e+00   9.5573753e+00   1.9497243e-01
   7.9000000e-01   6.1637594e+00   7.8341470e+00  -1.3575749e+00   3.2650464e+00   9.5633778e+00   1.8672051e-01
   8.0000000e-01   6.1716900e+00   7.7975821e+00  -1.3569074e+00   3.2962650e+00   9.5691399e+00   1.7835521e-01
   8.1000000e-01   6.1796660e+00   7.7609336e+00  -1.3561486e+00   3.3276309e+00   9.5746563e+00   1.6987091e-01
   8.2000000e-01   6.1876910e+00   7.7242025e+00  -1.3552974e+00   3.3591454e+00   9.5799216e+00   1.6126138e-01
   8.3000000e-01   6.1957684e+00   7.6873896e+00  -1.3543605e+00   3.3908095e+00   9.5849303e+00   1.5254298e-01
   8.4000000e-01   6.2039015e+00   7.6504957e+00  -1.3533395e+00   3.4226240e+00   9.5896770e+00   1.4371260e-01
   8.5000000e-01   6.2120937e+00   7.6135216e+00  -1.3522159e+00   3.4545897e+00   9.5941562e+00   1.3476501e-01
   8.6000000e-01   6.2203491e+00   7.5764685e+00  -1.3509957e+00   3.4867071e+00   9.5983620e+00   1.2569431e-01
   8.7000000e-01   6.2286712e+00   7.5393372e+00  -1.3496882e+00   3.5189767e+00   9.6022885e+00   1.1650648e-01
   8.8000000e-01   6.2370636e+00   7.5021287e+00  -1.3482778e+00   3.5513987e+00   9.6059296e+00   1.0720621e-01
   8.9000000e-01   6.2455306e+00   7.4648442e+00  -1.3467600e+00   3.5839731e+00   9.6092795e+00   9.7788824e-02
   9.0000000e-01   6.2540762e+00   7.4274846e+00  -1.3451436e+00   3.6167000e+00   9.6123319e+00   8.8248933e-02
   9.1000000e-01   6.2627043e+00   7.3900511e+00  -1.3434339e+00   3.6495790e+00   9.6150803e+00   7.8585102e-02
   9.2000000e-01   6.2714190e+00   7.3525449e+00  -1.3416060e+00   3.6826096e+00   9.6175183e+00   6.8807925e-02
   9.3000000e-01   6.2802250e+00   7.3149672e+00  -1.3396685e+00   3.7157911e+00   9.6196395e+00   5.8913374e-02
   9.4000000e-01   6.2891263e+00   7.2773192e+00  -1.3376346e+00   3.7491228e+00   9.6214373e+00   4.8896716e-02
   9.5000000e-01   6.2981272e+00   7.2396021e+00  -1.3354863e+00   3.7826035e+00   9.6229049e+00   3.8752708e-02
   9.6000000e-01   6.3072325e+00   7.2018175e+00  -1.3332176e+00   3.8162318e+00   9.6240353e+00   2.8493447e-02
   9.7000000e-01   6.3164468e+00   7.1639667e+00  -1.3308418e+00   3.8500063e+00   9.6248219e+00   1.8117132e-02
   9.8000000e-01   6.3257744e+00   7.1260511e+00  -1.3283676e+00   3.8839252e+00   9.6252578e+00   7.6197974e-03
   9.9000000e-01   6.3352199e+00   7.0880721e+00  -1.3257626e+00   3.9179864e+00   9.6253357e+00  -3.0030489e-03
   1.0000000e+00   6.3447884e+00   7.0500314e+00  -1.3230394e+00   3.9521878e+00   9.6250486e+00  -1.3744874e-02
   1.0100000e+00   6.3544844e+00   7.0119304e+00  -1.3202177e+00   3.9865268e+00   9.6243895e+00  -2.4602251e-02
   1.0200000e+00   6.3643126e+00   6.9737709e+00  -1.3172745e+00   4.0210008e+00   9.6233512e+00  -3.5578265e-02
   1.0300000e+00   6.3742781e+00   6.9355546e+00  -1.3142018e+00   4.0556066e+00   9.6219264e+00  -4.6676536e-02
   1.0400000e+00   6.3843858e+00   6.8972832e+00  -1.3110195e+00   4.0903410e+00   9.6201080e+00  -5.7895654e-02
   1.0500000e+00   6.3946402e+00   6.8589584e+00  -1.3077449e+00   4.1252005e+00   9.6178886e+00  -6.9227075e-02
   1.0600000e+00   6.4050460e+00   6.8205821e+00  -1.3043281e+00   4.1601814e+00   9.6152612e+00  -8.0672887e-02
   1.0700000e+00   6.4156089e+00   6.7821564e+00  -1.3007883e+00   4.1952794e+00   9.6122185e+00  -9.2235735e-02
   1.0800000e+00   6.4263333e+00   6.7436830e+00  -1.2971562e+00   4.2304902e+00   9.6087533e+00  -1.0391865e-01
   1.0900000e+00   6.4372239e+00   6.7051640e+00  -1.2934063e+00   4.2658093e+00   9.6048584e+00  -1.1570919e-01
   1.1000000e+00   6.4482860e+00   6.6666015e+00  -1.2895168e+00   4.3012317e+00   9.6005269e+00  -1.2760767e-01
   1.1100000e+00   6.4595249e+00   6.6279979e+00  -1.2855192e+00   4.3367522e+00   9.5957518e+00  -1.3961563e-01
   1.1200000e+00   6.4709443e+00   6.5893548e+00  -1.2814638e+00   4.3723654e+00   9.5905262e+00  -1.5173505e-01
   1.1300000e+00   6.4825487e+00   6.5506745e+00  -1.2772499e+00   4.4080655e+00   9.5848430e+00  -1.6396033e-01
   1.1400000e+00   6.4943443e+00   6.5119598e+00  -1.2729020e+00   4.4438465e+00   9.5786957e+00  -1.7628484e-01
   1.1500000e+00   6.5063358e+00   6.4732128e+00  -1.2684782e+00   4.4797021e+00   9.5720779e+00  -1.8870892e-01
   1.1600000e+00   6.5185262e+00   6.4344355e+00  -1.2639919e+00   4.5156258e+00   9.5649829e+00  -2.0123336e-01
   1.1700000e+00   6.5309206e+00   6.3956306e+00  -1.2593279e+00   4.5516108e+00   9.5574046e+00  -2.1385923e-01
   1.1800000e+00   6.5435254e+00   6.3568009e+00  -1.2545460e+00   4.5876500e+00   9.5493366e+00  -2.2657454e-01
   1.1900000e+00   6.5563424e+00   6.3179483e+00  -1.2498089e+00   4.6237360e+00   9.5407732e+00  -2.3937707e-01
   1.2000000e+00   6.5693718e+00   6.2790738e+00  -1.2450373e+00   4.6598612e+00   9.5317088e+00  -2.5226631e-01
   1.2100000e+00   6.5826196e+00   6.2401807e+00  -1.2400160e+00   4.6960180e+00   9.5221379e+00  -2.6524209e-01
   1.2200000e+00   6.5960966e+00   6.2012737e+00  -1.2347090e+00   4.7321982e+00   9.5120549e+00  -2.7830351e-01
   1.2300000e+00   6.6098149e+00   6.1623585e+00  -1.2290894e+00   4.7683934e+00   9.5014550e+00  -2.9143776e-01
   1.2400000e+00   6.6237811e+00   6.1234388e+00  -1.2234831e+00   4.8045954e+00   9.4903334e+00  -3.0464289e-01
   1.2500000e+00   6.6379955e+00   6.0845162e+00  -1.2178614e+00   4.8407954e+00   9.4786857e+00  -3.1791735e-01
   1.2600000e+00   6.6524611e+00   6.0455934e+00  -1.2121250e+00   4.8769846e+00   9.4665076e+00  -3.3125984e-01
   1.2700000e+00   6.6671838e+00   6.0066741e+00  -1.2062133e+00   4.9131540e+00   9.4537953e+00  -3.4466921e-01
   1.2800000e+00   6.6821685e+00   5.9677618e+00  -1.2002565e+00   4.9492942e+00   9.4405449e+00  -3.5813351e-01
   1.2900000e+00   6.6974173e+00   5.9288592e+00  -1.1942526e+00   4.9853961e+00   9.4267534e+00  -3.7164834e-01
   1.3000000e+00   6.7129332e+00   5.8899690e+00  -1.1881598e+00   5.0214502e+00   9.4124178e+00  -3.8521097e-01
   1.3100000e+00   6.7287207e+00   5.8510949e+00  -1.1819412e+00   5.0574469e+00   9.3975356e+00  -3.9881889e-01
   1.3200000e+00   6.7447839e+00   5.8122404e+00  -1.1756549e+00   5.0933764e+00   9.3821045e+00  -4.1246972e-01
   1.3300000e+00   6.7611255e+00   5.7734086e+00  -1.1693212e+00   5.1292291e+00   9.3661225e+00  -4.2616023e-01
   1.3400000e+00   6.7777480e+00   5.7346025e+00  -1.1629157e+00   5.1649950e+00   9.3495879e+00  -4.3987795e-01
   1.3500000e+00   6.7946549e+00   5.6958256e+00  -1.1564140e+00   5.2006643e+00   9.3324998e+00  -4.5361880e-01
   1.3600000e+00   6.8118502e+00   5.6570817e+00  -1.1498209e+00   5.2362271e+00   9.3148574e+00  -4.6737897e-01
   1.3700000e+00   6.8293367e+00   5.6183743e+00  -1.1431854e+00   5.2716736e+00   9.2966604e+00  -4.8115485e-01
   1.3800000e+00   6.8471166e+00   5.5797064e+00  -1.1364930e+00   5.3069937e+00   9.2779088e+00  -4.9494288e-01
   1.3900000e+00   6.8651924e+00   5.5410815e+00  -1.1297278e+00   5.3421777e+00   9.2586029e+00  -5.0873953e-01
   1.4000000e+00   6.8835676e+00   5.5025036e+00  -1.1228734e+00   5.3772155e+00   9.2387432e+00  -5.2253994e-01
   1.4100000e+00   6.9022451e+00   5.4639762e+00  -1.1159592e+00   5.4120975e+00   9.2183311e+00  -5.3633289e-01
   1.4200000e+00   6.9212270e+00   5.4255031e+00  -1.1090014e+00   5.4468138e+00   9.1973680e+00  -5.5011340e-01
   1.4300000e+00   6.9405154e+00   5.3870874e+00  -1.1019907e+00   5.4813551e+00   9.1758560e+00  -5.6387669e-01
   1.4400000e+00   6.9601124e+00   5.3487329e+00  -1.0949168e+00   5.5157119e+00   9.1537975e+00  -5.7761812e-01
   1.4500000e+00   6.9800207e+00   5.3104435e+00  -1.0877687e+00   5.5498749e+00   9.1311952e+00  -5.9133313e-01
   1.4600000e+00   7.0002428e+00   5.2722232e+00  -1.0805663e+00   5.5838350e+00   9.1080521e+00  -6.0501719e-01
   1.4700000e+00   7.0207804e+00   5.2340754e+00  -1.0733274e+00   5.6175831e+00   9.0843717e+00  -6.1866571e-01
   1.4800000e+00   7.0416350e+00   5.1960037e+00  -1.0660472e+00   5.6511104e+00   9.0601577e+00  -6.3227407e-01
   1.4900000e+00   7.0628080e+00   5.1580118e+00  -1.0587198e+00   5.6844083e+00   9.0354142e+00  -6.4583756e-01
   1.5000000e+00   7.0843014e+00   5.1201034e+00  -1.0513385e+00   5.7174684e+00   9.0101456e+00  -6.5935135e-01
   1.5100000e+00   7.1061170e+00   5.0822827e+00  -1.0438968e+00   5.7502826e+00   8.9843567e+00  -6.7280659e-01
   1.5200000e+00   7.1282565e+00   5.0445533e+00  -1.0364245e+00   5.7828430e+00   8.9580526e+00  -6.8619733e-01
   1.5300000e+00   7.1507207e+00   5.0069189e+00  -1.0289258e+00   5.8151421e+00   8.9312390e+00  -6.9951828e-01
   1.5400000e+00   7.1735104e+00   4.9693828e+00  -1.0213988e+00   5.8471726e+00   8.9039215e+00  -7.1276432e-01
   1.5500000e+00   7.1966263e+00   4.9319487e+00  -1.0138408e+00   5.8789278e+00   8.8761062e+00  -7.2593043e-01
   1.5600000e+00   7.2200694e+00   4.8946202e+00  -1.0062486e+00   5.9104008e+00   8.8477996e+00  -7.3901171e-01
   1.5700000e+00   7.2438407e+00   4.8574012e+00  -9.9861886e-01   5.9415855e+00   8.8190083e+00  -7.5200334e-01
   1.5800000e+00   7.2679411e+00   4.8202954e+00  -9.9095379e-01   5.9724758e+00   8.7897390e+00  -7.6490061e-01
   1.5900000e+00   7.2923712e+00   4.7833064e+00  -9.8327659e-01   6.0030661e+00   8.7599989e+00  -7.7769884e-01
   1.6000000e+00   7.3171307e+00   4.7464375e+00  -9.7558865e-01   6.0333512e+00   8.7297953e+00  -7.9039349e-01
   1.6100000e+00   7.3422198e+00   4.7096919e+00  -9.6789043e-01   6.0633261e+00   8.6991355e+00  -8.0298009e-01
   1.6200000e+00   7.3676382e+00   4.6730730e+00  -9.6018174e-01   6.0929863e+00   8.6680273e+00  -8.1545426e-01
   1.6300000e+00   7.3933857e+00   4.6365840e+00  -9.5246211e-01   6.1223276e+00   8.6364785e+00  -8.2781175e-01
   1.6400000e+00   7.4194622e+00   4.6002282e+00  -9.4473100e-01   6.1513462e+00   8.6044969e+00  -8.4004845e-01
   1.6500000e+00   7.4458675e+00   4.5640090e+00  -9.3698797e-01   6.1800385e+00   8.5720908e+00  -8.5216036e-01
   1.6600000e+00   7.4726014e+00   4.5279296e+00  -9.2923288e-01   6.2084016e+00   8.5392682e+00  -8.6414368e-01
   1.6700000e+00   7.4996635e+00   4.4919935e+00  -9.2147311e-01   6.2364328e+00   8.5060374e+00  -8.7599478e-01
   1.6800000e+00   7.5270531e+00   4.4562035e+00  -9.1372173e-01   6.2641296e+00   8.4724068e+00  -8.8771024e-01
   1.6900000e+00   7.5547691e+00   4.4205625e+00  -9.0598159e-01   6.2914902e+00   8.4383847e+00  -8.9928687e-01
   1.7000000e+00   7.5828102e+00   4.3850731e+00  -8.9825492e-01   6.3185128e+00   8.4039797e+00  -9.1072146e-01
   1.7100000e+00   7.6111752e+00   4.3497379e+00  -8.9054353e-01   6.3451965e+00   8.3692002e+00  -9.2200566e-01
   1.7200000e+00   7.6398627e+00   4.3145596e+00  -8.8284902e-01   6.3715405e+00   8.3340548e+00  -9.3313534e-01
   1.7300000e+00   7.6688712e+00   4.2795404e+00  -8.7517285e-01   6.3975444e+00   8.2985523e+00  -9.4410685e-01
   1.7400000e+00   7.6981993e+00   4.2446830e+00  -8.6751648e-01   6.4232085e+00   8.2627012e+00  -9.5491701e-01
   1.7500000e+00   7.7278453e+00   4.2099895e+00  -8.5988140e-01   6.4485332e+00   8.2265102e+00  -9.6556312e-01
   1.7600000e+00   7.7578076e+00   4.1754624e+00  -8.5226921e-01   6.4735194e+00   8.1899878e+00  -9.7604296e-01
   1.7700000e+00   7.7880845e+00   4.1411038e+00  -8.4468166e-01   6.4981681e+00   8.1531426e+00  -9.8635482e-01
   1.7800000e+00   7.8186740e+00   4.1069158e+00  -8.3712063e-01   6.5224808e+00   8.1159828e+00  -9.9649751e-01
   1.7900000e+00   7.8495745e+00   4.0729005e+00  -8.2958819e-01   6.5464592e+00   8.0785169e+00  -1.0064703e+00
   1.8000000e+00   7.8807837e+00   4.0390599e+00  -8.2208655e-01   6.5701054e+00   8.0407530e+00  -1.0162724e+00
   1.8100000e+00   7.9122998e+00   4.0053956e+00  -8.1461808e-01   6.5934218e+00   8.0026991e+00  -1.0258921e+00
   1.8200000e+00   7.9441205e+00   3.9719095e+00  -8.0718525e-01   6.6164113e+00   7.9643636e+00  -1.0353273e+00
   1.8300000e+00   7.9762436e+00   3.9386032e+00  -7.9979067e-01   6.6390772e+00   7.9257545e+00  -1.0445767e+00
   1.8400000e+00   8.0086667e+00   3.9054781e+00  -7.9243702e-01   6.6614232e+00   7.8868796e+00  -1.0536400e+00
   1.8500000e+00   8.0413874e+00   3.8725357e+00  -7.8512703e-01   6.6834528e+00   7.8477468e+00  -1.0625180e+00
   1.8600000e+00   8.0744032e+00   3.8397770e+00  -7.7786345e-01   6.7051700e+00   7.8083634e+00  -1.0712120e+00
   1.8700000e+00   8.1077115e+00   3.8072032e+00  -7.7064902e-01   6.7265789e+00   7.7687369e+00  -1.0797165e+00
   1.8800000e+00   8.1413095e+00   3.7748152e+00  -7.6348644e-01   6.7476844e+00   7.7288747e+00  -1.0880232e+00
   1.8900000e+00   8.1751945e+00   3.7426138e+00  -7.5637837e-01   6.7684913e+00   7.6887840e+00  -1.0961321e+00
   1.9000000e+00   8.2093637e+00   3.7105998e+00  -7.4932734e-01   6.7890050e+00   7.6484720e+00  -1.1040446e+00
   1.9100000e+00   8.2438139e+00   3.6787734e+00  -7.4233577e-01   6.8092307e+00   7.6079453e+00  -1.1117636e+00
   1.9200000e+00   8.2785424e+00   3.6471353e+00  -7.3540594e-01   6.8291738e+00   7.5672106e+00  -1.1192918e+00
   1.9300000e+00   8.3135460e+00   3.6156856e+00  -7.2853994e-01   6.8488402e+00   7.5262745e+00  -1.1266132e+00
   1.9400000e+00   8.3488217e+00   3.5844244e+00  -7.2173968e-01   6.8682360e+00   7.4851433e+00  -1.1337287e+00
   1.9500000e+00   8.3843662e+00   3.5533517e+00  -7.1500685e-01   6.8873678e+00   7.4438234e+00  -1.1406412e+00
   1.9600000e+00   8.4201765e+00   3.5224675e+00  -7.0834291e-01   6.9062420e+00   7.4023207e+00  -1.1473556e+00
   1.9700000e+00   8.4562492e+00   3.4917714e+00  -7.0174905e-01   6.9248649e+00   7.3606411e+00  -1.1538702e+00
   1.9800000e+00   8.4925813e+00   3.4612631e+00  -6.9522624e-01   6.9432436e+00   7.3187902e+00  -1.1601720e+00
   1.9900000e+00   8.5291695e+00   3.4309424e+00  -6.8877512e-01   6.9613852e+00   7.2767736e+00  -1.1662643e+00
   2.0000000e+00   8.5660106e+00   3.4008085e+00  -6.8239609e-01   6.9792971e+00   7.2345968e+00  -1.1721525e+00
   2.0100000e+00   8.6031014e+00   3.3708610e+00  -6.7608920e-01   6.9969864e+00   7.1922647e+00  -1.1778444e+00
   2.0200000e+00   8.6404387e+00   3.3410992e+00  -6.6985425e-01   7.0144605e+00   7.1497824e+00  -1.1833193e+00
   2.0300000e+00   8.6780194e+00   3.3115226e+00  -6.6369067e-01   7.0317274e+00   7.1071549e+00  -1.1885800e+00
   2.0400000e+00   8.7158405e+00   3.2821303e+00  -6.5759761e-01   7.0487950e+00   7.0643869e+00  -1.1936334e+00
   2.0500000e+00   8.7538989e+00   3.2529216e+00  -6.5157386e-01   7.0656710e+00   7.0214828e+00  -1.1984892e+00
   2.0600000e+00   8.7921915e+00   3.2238958e+00  -6.4562380e-01   7.0823634e+00   6.9784470e+00  -1.2031257e+00
   2.0700000e+00   8.8307150e+00   3.1950516e+00  -6.3975996e-01   7.0988807e+00   6.9352838e+00  -1.2075459e+00
   2.0800000e+00   8.8694661e+00   3.1663875e+00  -6.3398461e-01   7.1152314e+00   6.8919974e+00  -1.2117586e+00
   2.0900000e+00   8.9084412e+00   3.1379017e+00  -6.2829885e-01   7.1314235e+00   6.8485916e+00  -1.2157728e+00
   2.1000000e+00   8.9476369e+00   3.1095925e+00  -6.2270269e-01   7.1474656e+00   6.8050702e+00  -1.2195636e+00
   2.1100000e+00   8.9870497e+00   3.0814581e+00  -6.1719520e-01   7.1633665e+00   6.7614369e+00  -1.2231386e+00
   2.1200000e+00   9.0266764e+00   3.0534966e+00  -6.1177451e-01   7.1791351e+00   6.7176955e+00  -1.2265095e+00
