   2.3000000e-01   4.4121844e+00   8.1763553e+00   1.9110830e+00   9.6392009e+00
   2.4000000e-01   4.4310044e+00   8.1617984e+00   1.8896613e+00   9.6471481e+00
   2.5000000e-01   4.4490705e+00   8.1477824e+00   1.9181486e+00   9.6365609e+00
   2.6000000e-01   4.5164051e+00   8.0951826e+00   1.9465457e+00   9.6258575e+00
   2.7000000e-01   4.5330337e+00   8.0821060e+00   1.9748543e+00   9.6150389e+00
   2.8000000e-01   4.5489840e+00   8.0695308e+00   2.0030776e+00   9.6041056e+00
   2.9000000e-01   4.5642857e+00   8.0574376e+00   2.0312194e+00   9.5930579e+00
   3.0000000e-01   4.5789696e+00   8.0458057e+00   2.0592844e+00   9.5818954e+00
   3.1000000e-01   4.5930677e+00   8.0346133e+00   2.0872779e+00   9.5706175e+00
   3.2000000e-01   4.6066119e+00   8.0238377e+00   2.1152059e+00   9.5592232e+00
   3.3000000e-01   4.6196347e+00   8.0134560e+00   2.1430747e+00   9.5477114e+00
   3.4000000e-01   4.6821682e+00   7.9633216e+00   2.1208908e+00   9.5568864e+00
   3.5000000e-01   4.6942438e+00   7.9535866e+00   2.1486612e+00   9.5453867e+00
   3.6000000e-01   4.7058927e+00   7.9441794e+00   2.1763930e+00   9.5337630e+00
   3.7000000e-01   4.7171450e+00   7.9350773e+00   2.2040933e+00   9.5220133e+00
   3.8000000e-01   4.7280298e+00   7.9262582e+00   2.2317695e+00   9.5101352e+00
   3.9000000e-01   4.7385750e+00   7.9177011e+00   2.2594286e+00   9.4981264e+00
   4.0000000e-01   4.7988074e+00   7.8685768e+00   2.2870778e+00   9.4859843e+00
   4.1000000e-01   4.8087524e+00   7.8604256e+00   2.2647241e+00   9.4958115e+00
   4.2000000e-01   4.8184342e+00   7.8524793e+00   2.2923742e+00   9.4836427e+00
   4.3000000e-01   4.8278757e+00   7.8447200e+00   2.3200350e+00   9.4713320e+00
   4.4000000e-01   4.8870982e+00   7.7958183e+00   2.3477131e+00   9.4588767e+00
   4.5000000e-01   4.8961220e+00   7.7883326e+00   2.3754148e+00   9.4462739e+00
   4.6000000e-01   4.9049657e+00   7.7809874e+00   2.4031465e+00   9.4335208e+00
   4.7000000e-01   4.9136469e+00   7.7737686e+00   2.3809139e+00   9.4437559e+00
   4.8000000e-01   4.9221821e+00   7.7666632e+00   2.4087227e+00   9.4309399e+00
   4.9000000e-01   4.9805862e+00   7.7178273e+00   2.4365786e+00   9.4179649e+00
   5.0000000e-01   4.9888731e+00   7.7108678e+00   2.4644870e+00   9.4048278e+00
   5.1000000e-01   4.9970557e+00   7.7039886e+00   2.4924533e+00   9.3915259e+00
   5.2000000e-01   5.0051460e+00   7.6971799e+00   2.5204822e+00   9.3780563e+00
   5.3000000e-01   5.0631548e+00   7.6481545e+00   2.4985783e+00   9.3885942e+00
   5.4000000e-01   5.0710919e+00   7.6414187e+00   2.5267458e+00   9.3750275e+00
   5.5000000e-01   5.0789666e+00   7.6347293e+00   2.5549893e+00   9.3612847e+00
   5.6000000e-01   5.0867872e+00   7.6280793e+00   2.5833136e+00   9.3473629e+00
   5.7000000e-01   5.1445614e+00   7.5787552e+00   2.6117231e+00   9.3332590e+00
   5.8000000e-01   5.1522961e+00   7.5721255e+00   2.5902224e+00   9.3439459e+00
   5.9000000e-01   5.1599977e+00   7.5655181e+00   2.6188156e+00   9.3297161e+00
   6.0000000e-01   5.1676721e+00   7.5589279e+00   2.6475059e+00   9.3152957e+00
   6.1000000e-01   5.2253247e+00   7.5092288e+00   2.6762967e+00   9.3006819e+00
   6.2000000e-01   5.2329603e+00   7.5026214e+00   2.7051913e+00   9.2858720e+00
   6.3000000e-01   5.2405836e+00   7.4960188e+00   2.6841933e+00   9.2966488e+00
   6.4000000e-01   5.2481989e+00   7.4894174e+00   2.7133057e+00   9.2816873e+00
   6.5000000e-01   5.3058100e+00   7.4392903e+00   2.7425316e+00   9.2665215e+00
   6.6000000e-01   5.3134206e+00   7.4326440e+00   2.7718738e+00   9.2511487e+00
   6.7000000e-01   5.3210343e+00   7.4259894e+00   2.8013351e+00   9.2355662e+00
   6.8000000e-01   5.3286544e+00   7.4193236e+00   2.7809183e+00   9.2463806e+00
   6.9000000e-01   5.3862840e+00   7.3687298e+00   2.8106260e+00   9.2306216e+00
   7.0000000e-01   5.3939262e+00   7.3619969e+00   2.8404607e+00   9.2146449e+00
   7.1000000e-01   5.4015840e+00   7.3552446e+00   2.8704247e+00   9.1984480e+00
   7.2000000e-01   5.4592605e+00   7.3042123e+00   2.9005203e+00   9.1820281e+00
   7.3000000e-01   5.4669583e+00   7.2973778e+00   2.8807498e+00   9.1928318e+00
   7.4000000e-01   5.4746804e+00   7.2905164e+00   2.9111152e+00   9.1762115e+00
   7.5000000e-01   5.4824298e+00   7.2836252e+00   2.9416186e+00   9.1593607e+00
   7.6000000e-01   5.5402095e+00   7.2320726e+00   2.9722616e+00   9.1422768e+00
   7.7000000e-01   5.5480222e+00   7.2250789e+00   2.9530462e+00   9.1530078e+00
   7.8000000e-01   5.5558711e+00   7.2180473e+00   2.9839739e+00   9.1357059e+00
   7.9000000e-01   5.5637594e+00   7.2109749e+00   3.0150464e+00   9.1181636e+00
   8.0000000e-01   5.6216900e+00   7.1588687e+00   3.0462650e+00   9.1003786e+00
   8.1000000e-01   5.6296660e+00   7.1516716e+00   3.0776309e+00   9.0823487e+00
   8.2000000e-01   5.6376910e+00   7.1444249e+00   3.0591454e+00   9.0929941e+00
   8.3000000e-01   5.6957684e+00   7.0918167e+00   3.0908095e+00   9.0747254e+00
   8.4000000e-01   5.7039015e+00   7.0844269e+00   3.1226240e+00   9.0562053e+00
   8.5000000e-01   5.7120937e+00   7.0769776e+00   3.1545897e+00   9.0374318e+00
   8.6000000e-01   5.7203491e+00   7.0694654e+00   3.1367071e+00   9.0479547e+00
   8.7000000e-01   5.7786712e+00   7.0162338e+00   3.1689767e+00   9.0289285e+00
   8.8000000e-01   5.7870636e+00   7.0085511e+00   3.2013987e+00   9.0096434e+00
   8.9000000e-01   5.7955306e+00   7.0007944e+00   3.2339731e+00   8.9900978e+00
   9.0000000e-01   5.8540762e+00   6.9470046e+00   3.2167000e+00   9.0004833e+00
   9.1000000e-01   5.8627043e+00   6.9390546e+00   3.2495790e+00   8.9806738e+00
   9.2000000e-01   5.8714190e+00   6.9310190e+00   3.2826096e+00   8.9605996e+00
   9.3000000e-01   5.8802250e+00   6.9228933e+00   3.3157911e+00   8.9402597e+00
   9.4000000e-01   5.9391263e+00   6.8683898e+00   3.3491228e+00   8.9196530e+00
   9.5000000e-01   5.9481272e+00   6.8600379e+00   3.3326035e+00   8.9298876e+00
   9.6000000e-01   5.9572325e+00   6.8515830e+00   3.3662318e+00   8.9090080e+00
   9.7000000e-01   6.0164468e+00   6.7964499e+00   3.4000063e+00   8.8878596e+00
   9.8000000e-01   6.0257744e+00   6.7877421e+00   3.4339252e+00   8.8664424e+00
   9.9000000e-01   6.0352199e+00   6.7789178e+00   3.4179864e+00   8.8765287e+00
   1.0000000e+00   6.0447884e+00   6.7699721e+00   3.4521878e+00   8.8548371e+00
   1.0100000e+00   6.1044844e+00   6.7140167e+00   3.4865268e+00   8.8328767e+00
   1.0200000e+00   6.1143126e+00   6.7047807e+00   3.5210008e+00   8.8106482e+00
   1.0300000e+00   6.1242781e+00   6.6954090e+00   3.5056066e+00   8.8205967e+00
   1.0400000e+00   6.1843858e+00   6.6387411e+00   3.5403410e+00   8.7980983e+00
   1.0500000e+00   6.1946402e+00   6.6290497e+00   3.5752005e+00   8.7753347e+00
   1.0600000e+00   6.2050460e+00   6.6192082e+00   3.6101814e+00   8.7523074e+00
   1.0700000e+00   6.2156089e+00   6.6092109e+00   3.6452794e+00   8.7290184e+00
   1.0800000e+00   6.2763333e+00   6.5516001e+00   3.6304902e+00   8.7388541e+00
   1.0900000e+00   6.2872239e+00   6.5412435e+00   3.6658093e+00   8.7153107e+00
   1.1000000e+00   6.2982860e+00   6.5307163e+00   3.7012317e+00   8.6915122e+00
   1.1100000e+00   6.3095249e+00   6.5200132e+00   3.7367522e+00   8.6674617e+00
   1.1200000e+00   6.3709443e+00   6.4613875e+00   3.7223654e+00   8.6772252e+00
   1.1300000e+00   6.3825487e+00   6.4502859e+00   3.7580655e+00   8.6529419e+00
   1.1400000e+00   6.3943443e+00   6.4389933e+00   3.7938465e+00   8.6284166e+00
   1.1500000e+00   6.4563358e+00   6.3795156e+00   3.8297021e+00   8.6036538e+00
   1.1600000e+00   6.4685262e+00   6.3677943e+00   3.8656258e+00   8.5786581e+00
   1.1700000e+00   6.4809206e+00   6.3558684e+00   3.8516108e+00   8.5884318e+00
   1.1800000e+00   6.4935254e+00   6.3437317e+00   3.8876500e+00   8.5632424e+00
   1.1900000e+00   6.5563424e+00   6.2831212e+00   3.9237360e+00   8.5378347e+00
   1.2000000e+00   6.5693718e+00   6.2705238e+00   3.9598612e+00   8.5122148e+00
   1.2100000e+00   6.5826196e+00   6.2577064e+00   3.9460180e+00   8.5220541e+00
   1.2200000e+00   6.5960966e+00   6.2446582e+00   3.9821982e+00   8.4962817e+00
   1.2300000e+00   6.6598149e+00   6.1828462e+00   4.0183934e+00   8.4703154e+00
   1.2400000e+00   6.6737811e+00   6.1692719e+00   4.0545954e+00   8.4441623e+00
   1.2500000e+00   6.6879955e+00   6.1554469e+00   4.0907954e+00   8.4178301e+00
   1.2600000e+00   6.7024611e+00   6.1413681e+00   4.1269846e+00   8.3913268e+00
   1.2700000e+00   6.7671838e+00   6.0782604e+00   4.1131540e+00   8.4014768e+00
   1.2800000e+00   6.7821685e+00   6.0636234e+00   4.1492942e+00   8.3748996e+00
   1.2900000e+00   6.7974173e+00   6.0487187e+00   4.1853961e+00   8.3481746e+00
   1.3000000e+00   6.8129332e+00   6.0335430e+00   4.2214502e+00   8.3213107e+00
   1.3100000e+00   6.8787207e+00   5.9690887e+00   4.2574469e+00   8.2943174e+00
   1.3200000e+00   6.8947839e+00   5.9533251e+00   4.2433764e+00   8.3048890e+00
   1.3300000e+00   6.9111255e+00   5.9372782e+00   4.2792291e+00   8.2779002e+00
   1.3400000e+00   6.9277480e+00   5.9209452e+00   4.3149950e+00   8.2508088e+00
   1.3500000e+00   6.9946549e+00   5.8551025e+00   4.3506643e+00   8.2236250e+00
   1.3600000e+00   7.0118502e+00   5.8381555e+00   4.3862271e+00   8.1963589e+00
   1.3700000e+00   7.0293367e+00   5.8209114e+00   4.4216736e+00   8.1690212e+00
   1.3800000e+00   7.0471166e+00   5.8033677e+00   4.4569937e+00   8.1416224e+00
   1.3900000e+00   7.0651924e+00   5.7855215e+00   4.4421777e+00   8.1531348e+00
   1.4000000e+00   7.1335676e+00   5.7179240e+00   4.4772155e+00   8.1258652e+00
   1.4100000e+00   7.1522451e+00   5.6994351e+00   4.5120975e+00   8.0985645e+00
   1.4200000e+00   7.1712270e+00   5.6806348e+00   4.5468138e+00   8.0712436e+00
   1.4300000e+00   7.1905154e+00   5.6615210e+00   4.5813551e+00   8.0439136e+00
   1.4400000e+00   7.2101124e+00   5.6420912e+00   4.6157119e+00   8.0165854e+00
   1.4500000e+00   7.2800207e+00   5.5727012e+00   4.6498749e+00   7.9892702e+00
   1.4600000e+00   7.3002428e+00   5.5526076e+00   4.6838350e+00   7.9619789e+00
   1.4700000e+00   7.3207804e+00   5.5321912e+00   4.7175831e+00   7.9347226e+00
   1.4800000e+00   7.3416350e+00   5.5114505e+00   4.7511104e+00   7.9075122e+00
   1.4900000e+00   7.3628080e+00   5.4903840e+00   4.7844083e+00   7.8803586e+00
   1.5000000e+00   7.3843014e+00   5.4689898e+00   4.7674684e+00   7.8941887e+00
   1.5100000e+00   7.4561170e+00   5.3974449e+00   4.8002826e+00   7.8673685e+00
   1.5200000e+00   7.4782565e+00   5.3753716e+00   4.8328430e+00   7.8406336e+00
   1.5300000e+00   7.5007207e+00   5.3529671e+00   4.8651421e+00   7.8139942e+00
   1.5400000e+00   7.5235104e+00   5.3302307e+00   4.8971726e+00   7.7874604e+00
   1.5500000e+00   7.5466263e+00   5.3071618e+00   4.9289278e+00   7.7610418e+00
   1.5600000e+00   7.5700694e+00   5.2837597e+00   4.9604008e+00   7.7347480e+00
   1.5700000e+00   7.6438407e+00   5.2100791e+00   4.9915855e+00   7.7085883e+00
   1.5800000e+00   7.6679411e+00   5.1859976e+00   5.0224758e+00   7.6825716e+00
   1.5900000e+00   7.6923712e+00   5.1615823e+00   5.0530661e+00   7.6567066e+00
   1.6000000e+00   7.7171307e+00   5.1368338e+00   5.0833512e+00   7.6310018e+00
   1.6100000e+00   7.7422198e+00   5.1117525e+00   5.1133261e+00   7.6054652e+00
   1.6200000e+00   7.7676382e+00   5.0863392e+00   5.1429863e+00   7.5801045e+00
   1.6300000e+00   7.7933857e+00   5.0605945e+00   5.1723276e+00   7.5549272e+00
   1.6400000e+00   7.8194622e+00   5.0345192e+00   5.2013462e+00   7.5299402e+00
   1.6500000e+00   7.8458675e+00   5.0081141e+00   5.2300385e+00   7.5051504e+00
   1.6600000e+00   7.9226014e+00   4.9313824e+00   5.2584016e+00   7.4805640e+00
   1.6700000e+00   7.9496635e+00   4.9043239e+00   5.2864328e+00   7.4561869e+00
   1.6800000e+00   7.9770531e+00   4.8769409e+00   5.3141296e+00   7.4320246e+00
   1.6900000e+00   8.0047691e+00   4.8492354e+00   5.3914902e+00   7.3641437e+00
   1.7000000e+00   8.0328102e+00   4.8212096e+00   5.4185128e+00   7.3402982e+00
   1.7100000e+00   8.0611752e+00   4.7928657e+00   5.4451965e+00   7.3166847e+00
   1.7200000e+00   8.0898627e+00   4.7642064e+00   5.4715405e+00   7.2933071e+00
   1.7300000e+00   8.1188712e+00   4.7352343e+00   5.4975444e+00   7.2701688e+00
   1.7400000e+00   8.1481993e+00   4.7059521e+00   5.5232085e+00   7.2472726e+00
   1.7500000e+00   8.1778453e+00   4.6763627e+00   5.5485332e+00   7.2246213e+00
   1.7600000e+00   8.2078076e+00   4.6464692e+00   5.5735194e+00   7.2022168e+00
   1.7700000e+00   8.2380845e+00   4.6162748e+00   5.5981681e+00   7.1800610e+00
   1.7800000e+00   8.2686740e+00   4.5857829e+00   5.6224808e+00   7.1581553e+00
   1.7900000e+00   8.2995745e+00   4.5549968e+00   5.6964592e+00   7.0911893e+00
   1.8000000e+00   8.3307837e+00   4.5239202e+00   5.7201054e+00   7.0696873e+00
   1.8100000e+00   8.3622998e+00   4.4925570e+00   5.7434218e+00   7.0484398e+00
   1.8200000e+00   8.3941205e+00   4.4609111e+00   5.7664113e+00   7.0274466e+00
   1.8300000e+00   8.4262436e+00   4.4289866e+00   5.7890772e+00   7.0067069e+00
   1.8400000e+00   8.4586667e+00   4.3967879e+00   5.8114232e+00   6.9862197e+00
   1.8500000e+00   8.4913874e+00   4.3643193e+00   5.8334528e+00   6.9659836e+00
   1.8600000e+00   8.5244032e+00   4.3315855e+00   5.9051700e+00   6.8998429e+00
   1.8700000e+00   8.5577115e+00   4.2985912e+00   5.9265789e+00   6.8800223e+00
   1.8800000e+00   8.5913095e+00   4.2653415e+00   5.9476844e+00   6.8604489e+00
   1.8900000e+00   8.6251945e+00   4.2318414e+00   5.9684913e+00   6.8411199e+00
   1.9000000e+00   8.6593637e+00   4.1980962e+00   5.9890050e+00   6.8220321e+00
   1.9100000e+00   8.6938139e+00   4.1641111e+00   6.0592307e+00   6.7564576e+00
   1.9200000e+00   8.7285424e+00   4.1298918e+00   6.0791738e+00   6.7377716e+00
   1.9300000e+00   8.7635460e+00   4.0954439e+00   6.0988402e+00   6.7193179e+00
   1.9400000e+00   8.7988217e+00   4.0607731e+00   6.1182360e+00   6.7010919e+00
   1.9500000e+00   8.8343662e+00   4.0258854e+00   6.1373678e+00   6.6830890e+00
   1.9600000e+00   8.8701765e+00   3.9907866e+00   6.2062420e+00   6.6180766e+00
   1.9700000e+00   8.9062492e+00   3.9554828e+00   6.2248649e+00   6.6004446e+00
   1.9800000e+00   8.9425813e+00   3.9199802e+00   6.2432436e+00   6.5830221e+00
   1.9900000e+00   8.9791695e+00   3.8842851e+00   6.2613852e+00   6.5658033e+00
   2.0000000e+00   9.0160106e+00   3.8484035e+00   6.2792971e+00   6.5487824e+00
   2.0100000e+00   9.0531014e+00   3.8123419e+00   6.3469864e+00   6.4842824e+00
   2.0200000e+00   9.0904387e+00   3.7761066e+00   6.3644605e+00   6.4675870e+00
   2.0300000e+00   9.1280194e+00   3.7397041e+00   6.3817274e+00   6.4510719e+00
   2.0400000e+00   9.1658405e+00   3.7031406e+00   6.3987950e+00   6.4347304e+00
   2.0500000e+00   9.1538989e+00   3.7146772e+00   6.4656710e+00   6.3705404e+00
   2.0600000e+00   9.1921915e+00   3.6777095e+00   6.4823634e+00   6.3544797e+00
   2.0700000e+00   9.2307150e+00   3.6405971e+00   6.4988807e+00   6.3385726e+00
   2.0800000e+00   9.2694661e+00   3.6033470e+00   6.5652314e+00   6.2745278e+00
   2.0900000e+00   9.3084412e+00   3.5659661e+00   6.5814235e+00   6.2588640e+00
   2.1000000e+00   9.3476369e+00   3.5284615e+00   6.5974656e+00   6.2433322e+00
   2.1100000e+00   9.3870497e+00   3.4908404e+00   6.6133665e+00   6.2279245e+00
   2.1200000e+00   9.4266764e+00   3.4531096e+00   6.6791351e+00   6.1640657e+00
   2.1300000e+00   9.4665136e+00   3.4152763e+00   6.6947799e+00   6.1488451e+00
   2.1400000e+00   9.5065583e+00   3.3773474e+00   6.7103098e+00   6.1337252e+00
   2.1500000e+00   9.4968075e+00   3.3865736e+00   6.7257342e+00   6.1186972e+00
   2.1600000e+00   9.5372582e+00   3.3483400e+00   6.7910616e+00   6.0549322e+00
   2.1700000e+00   9.5779071e+00   3.3100279e+00   6.8063012e+00   6.0400308e+00
   2.1800000e+00   9.6187508e+00   3.2716447e+00   6.8214623e+00   6.0251965e+00
   2.1900000e+00   9.6597859e+00   3.2331978e+00   6.8865544e+00   5.9614024e+00
   2.2000000e+00   9.7010092e+00   3.1946944e+00   6.9015861e+00   5.9466467e+00
   2.2100000e+00   9.7424174e+00   3.1561419e+00   6.9165672e+00   5.9319325e+00
   2.2200000e+00   9.7840076e+00   3.1175472e+00   6.9315071e+00   5.9172502e+00
   2.2300000e+00   9.7757770e+00   3.1251748e+00   6.9964147e+00   5.8533686e+00
   2.2400000e+00   9.8177227e+00   3.0863559e+00   7.0112995e+00   5.8386985e+00
   2.2500000e+00   9.8598416e+00   3.0475122e+00   7.0261713e+00   5.8240337e+00
   2.2600000e+00   9.9021306e+00   3.0086511e+00   7.0910395e+00   5.7599849e+00
   2.2700000e+00   9.9445863e+00   2.9697801e+00   7.1059134e+00   5.7452806e+00
   2.2800000e+00   9.9872058e+00   2.9309064e+00   7.1208027e+00   5.7305542e+00
   2.2900000e+00   1.0029986e+01   2.8920370e+00   7.1857173e+00   5.6662765e+00
   2.3000000e+00   1.0022925e+01   2.8984422e+00   7.2006661e+00   5.6514581e+00
   2.3100000e+00   1.0066019e+01   2.8594176e+00   7.2156587e+00   5.6365904e+00
   2.3200000e+00   1.0109267e+01   2.8204144e+00   7.2307054e+00   5.6216634e+00
   2.3300000e+00   1.0152664e+01   2.7814400e+00   7.2958146e+00   5.5570084e+00
   2.3400000e+00   1.0196208e+01   2.7425017e+00   7.3109958e+00   5.5419192e+00
   2.3500000e+00   1.0239897e+01   2.7036066e+00   7.3262595e+00   5.5267429e+00
   2.3600000e+00   1.0283726e+01   2.6647617e+00   7.3916148e+00   5.4617081e+00
   2.3700000e+00   1.0277695e+01   2.6700961e+00   7.4070706e+00   5.4463162e+00
   2.3800000e+00   1.0321802e+01   2.6311624e+00   7.4226372e+00   5.4308096e+00
   2.3900000e+00   1.0366042e+01   2.5922955e+00   7.4883242e+00   5.3653316e+00
   2.4000000e+00   1.0410413e+01   2.5535025e+00   7.5041396e+00   5.3495566e+00
   2.4100000e+00   1.0454913e+01   2.5147907e+00   7.5200932e+00   5.3336403e+00
   2.4200000e+00   1.0499540e+01   2.4761667e+00   7.5361954e+00   5.3175723e+00
   2.4300000e+00   1.0494290e+01   2.4806998e+00   7.6024526e+00   5.2514230e+00
   2.4400000e+00   1.0539163e+01   2.4420414e+00   7.6188730e+00   5.2350220e+00
   2.4500000e+00   1.0584156e+01   2.4034865e+00   7.6354687e+00   5.2184434e+00
   2.4600000e+00   1.0629266e+01   2.3650422e+00   7.7022460e+00   5.1517123e+00
   2.4700000e+00   1.0674490e+01   2.3267155e+00   7.7192073e+00   5.1347580e+00
   2.4800000e+00   1.0719827e+01   2.2885131e+00   7.7363634e+00   5.1176074e+00
   2.4900000e+00   1.0765274e+01   2.2504415e+00   7.8037336e+00   5.0502472e+00
   2.5000000e+00   1.0760830e+01   2.2541542e+00   7.8213388e+00   5.0326426e+00
   2.5100000e+00   1.0806494e+01   2.2161078e+00   7.8391882e+00   5.0147934e+00
   2.5200000e+00   1.0852262e+01   2.1782069e+00   7.8572837e+00   4.9966980e+00
   2.5300000e+00   1.0898133e+01   2.1404586e+00   7.9256341e+00   4.9283500e+00
   2.5400000e+00   1.0944103e+01   2.1028695e+00   7.9442495e+00   4.9097370e+00
   2.5500000e+00   1.0990172e+01   2.0654457e+00   7.9631362e+00   4.8908541e+00
   2.5600000e+00   1.0986338e+01   2.0685510e+00   7.9823002e+00   4.8716955e+00
   2.5700000e+00   1.1032600e+01   2.0312000e+00   8.0517503e+00   4.8022829e+00
   2.5800000e+00   1.1078957e+01   1.9940273e+00   8.0714945e+00   4.7825558e+00
   2.5900000e+00   1.1125407e+01   1.9570395e+00   8.0915382e+00   4.7625328e+00
   2.6000000e+00   1.1171946e+01   1.9202436e+00   8.1118880e+00   4.7422080e+00
   2.6100000e+00   1.1218574e+01   1.8836458e+00   8.1825519e+00   4.6716662e+00
   2.6200000e+00   1.1265287e+01   1.8472520e+00   8.2035370e+00   4.6507293e+00
   2.6300000e+00   1.1312087e+01   1.8110670e+00   8.2248486e+00   4.6294730e+00
   2.6400000e+00   1.1308975e+01   1.8134648e+00   8.2464927e+00   4.6078919e+00
   2.6500000e+00   1.1355951e+01   1.7774056e+00   8.3184766e+00   4.5361729e+00
   2.6600000e+00   1.1403014e+01   1.7415654e+00   8.3408066e+00   4.5139438e+00
   2.6700000e+00   1.1450159e+01   1.7059512e+00   8.3634880e+00   4.4913749e+00
   2.6800000e+00   1.1497385e+01   1.6705703e+00   8.3865261e+00   4.4684619e+00
   2.6900000e+00   1.1544687e+01   1.6354300e+00   8.4599267e+00   4.3955371e+00
   2.7000000e+00   1.1592061e+01   1.6005379e+00   8.4836961e+00   4.3719490e+00
   2.7100000e+00   1.1639504e+01   1.5659010e+00   8.5078392e+00   4.3480044e+00
   2.7200000e+00   1.1637012e+01   1.5677128e+00   8.5323605e+00   4.3237005e+00
   2.7300000e+00   1.1684583e+01   1.5332763e+00   8.5572644e+00   4.2990339e+00
   2.7400000e+00   1.1732218e+01   1.4991079e+00   8.6325562e+00   4.2245680e+00
   2.7500000e+00   1.1779919e+01   1.4652110e+00   8.6582405e+00   4.1992048e+00
   2.7600000e+00   1.1827686e+01   1.4315894e+00   8.6843215e+00   4.1734715e+00
   2.7700000e+00   1.1875520e+01   1.3982470e+00   8.7108022e+00   4.1473668e+00
   2.7800000e+00   1.1923421e+01   1.3651882e+00   8.7376861e+00   4.1208891e+00
   2.7900000e+00   1.1971389e+01   1.3324174e+00   8.7649767e+00   4.0940369e+00
   2.8000000e+00   1.2019424e+01   1.2999391e+00   8.8426777e+00   4.0177345e+00
   2.8100000e+00   1.2067526e+01   1.2677580e+00   8.8707921e+00   3.9901836e+00
   2.8200000e+00   1.2065693e+01   1.2689777e+00   8.8993220e+00   3.9622582e+00
   2.8300000e+00   1.2113926e+01   1.2370423e+00   8.9282693e+00   3.9339588e+00
   2.8400000e+00   1.2162225e+01   1.2054143e+00   8.9576357e+00   3.9052862e+00
   2.8500000e+00   1.2210589e+01   1.1740978e+00   8.9874229e+00   3.8762413e+00
   2.8600000e+00   1.2259021e+01   1.1430967e+00   9.0176325e+00   3.8468252e+00
   2.8700000e+00   1.2307521e+01   1.1124148e+00   9.0982662e+00   3.7685187e+00
   2.8800000e+00   1.2356088e+01   1.0820562e+00   9.1293251e+00   3.7384406e+00
   2.8900000e+00   1.2404726e+01   1.0520248e+00   9.1608093e+00   3.7080002e+00
   2.9000000e+00   1.2453432e+01   1.0223246e+00   9.1927189e+00   3.6772008e+00
   2.9100000e+00   1.2502210e+01   9.9295971e-01   9.2250536e+00   3.6460461e+00
   2.9200000e+00   1.2551059e+01   9.6393408e-01   9.2578130e+00   3.6145400e+00
   2.9300000e+00   1.2599979e+01   9.3525178e-01   9.2909963e+00   3.5826868e+00
   2.9400000e+00   1.2648973e+01   9.0691685e-01   9.3246029e+00   3.5504909e+00
   2.9500000e+00   1.2698040e+01   8.7893331e-01   9.3586318e+00   3.5179571e+00
   2.9600000e+00   1.2747181e+01   8.5130520e-01   9.3930818e+00   3.4850907e+00
   2.9700000e+00   1.2796397e+01   8.2403649e-01   9.4279517e+00   3.4518969e+00
   2.9800000e+00   1.2845689e+01   7.9713115e-01   9.5132399e+00   3.3710289e+00
   2.9900000e+00   1.2895059e+01   7.7059313e-01   9.5489447e+00   3.3373140e+00
   3.0000000e+00   1.2944507e+01   7.4442635e-01   9.5850637e+00   3.3032942e+00
   3.0100000e+00   1.2994034e+01   7.1863468e-01   9.6215944e+00   3.2689767e+00
   3.0200000e+00   1.3043642e+01   6.9322201e-01   9.6585338e+00   3.2343692e+00
   3.0300000e+00   1.3093333e+01   6.6819216e-01   9.6958789e+00   3.1994796e+00
