   2.2000000e-01   4.9999959e-01   5.0001013e-01   1.0130598e+00  -6.9284629e-05   3.0266847e-04   6.9253069e-02   9.9969467e-01   3.0703197e-04   9.1888756e-05   2.4707505e-02   6.2616250e-03   1.9157771e-03   1.1717482e-01   7.0902026e+02   5.8170421e+02   7.0890247e+02   5.8150559e+02  -1.9776927e-03   6.0583409e-03  -1.3614901e-01
   2.4000000e-01   4.9999778e-01   5.0001748e-01   1.0144164e+00  -1.1317875e-04   4.3589401e-04   6.6357066e-02   9.9966728e-01   3.6731542e-04   1.1136217e-04   2.5791101e-02   5.9709827e-03   1.7665848e-03   9.9863443e-02   7.0452477e+02   5.8813983e+02   7.0452616e+02   5.8815331e+02  -2.4060976e-03   7.2560618e-03  -1.5240241e-01
   2.6000000e-01   4.9999500e-01   5.0002772e-01   1.0157123e+00  -1.6555892e-04   5.9263790e-04   6.3203656e-02   9.9964314e-01   4.2484890e-04   1.3113219e-04   2.6709397e-02   5.4209927e-03   1.9899532e-03   8.4119007e-02   6.9983054e+02   5.9475586e+02   6.9949743e+02   5.9449344e+02  -2.8396652e-03   8.3967051e-03  -1.6219066e-01
   2.8000000e-01   4.9999110e-01   5.0004132e-01   1.0169436e+00  -2.2692927e-04   7.7048379e-04   5.9905518e-02   9.9962228e-01   4.7328654e-04   1.5188791e-04   2.7478279e-02   4.3354281e-03   1.8073374e-03   6.9974438e-02   6.9466541e+02   6.0116501e+02   6.9453581e+02   6.0060307e+02  -3.2878022e-03   9.3526432e-03  -1.6710477e-01
   3.0000000e-01   4.9998587e-01   5.0005866e-01   1.0181081e+00  -2.9628168e-04   9.6514599e-04   5.6547205e-02   9.9960459e-01   5.0979961e-04   1.6759202e-04   2.8113698e-02   3.0267858e-03   1.2587066e-03   5.7413182e-02   6.8963012e+02   6.0704096e+02   6.8939104e+02   6.0658582e+02  -3.6276471e-03   1.0070567e-02  -1.6838180e-01
   3.2000000e-01   4.9997921e-01   5.0008001e-01   1.0192055e+00  -3.7142903e-04   1.1714118e-03   5.3191535e-02   9.9958988e-01   5.3182717e-04   1.7924885e-04   2.8631246e-02   1.3758759e-03   1.0430675e-03   4.6381433e-02   6.8471963e+02   6.1257118e+02   6.8433683e+02   6.1210215e+02  -3.8771665e-03   1.0499267e-02  -1.6696928e-01
   3.4000000e-01   4.9997099e-01   5.0010555e-01   1.0202361e+00  -4.5097771e-04   1.3828622e-03   4.9884703e-02   9.9957792e-01   5.3682236e-04   1.8818776e-04   2.9045833e-02  -3.7018479e-04   6.9012132e-04   3.6798416e-02   6.7991616e+02   6.1772356e+02   6.7959066e+02   6.1709055e+02  -4.0610886e-03   1.0587935e-02  -1.6359225e-01
   3.6000000e-01   4.9996115e-01   5.0013531e-01   1.0212014e+00  -5.3315841e-04   1.5925862e-03   4.6660253e-02   9.9956841e-01   5.2415954e-04   1.9269038e-04   2.9371459e-02  -2.1583661e-03   3.9776831e-04   2.8564981e-02   6.7548870e+02   6.2225959e+02   6.7502507e+02   6.2174222e+02  -4.1446925e-03   1.0326068e-02  -1.5879953e-01
   3.8000000e-01   4.9994965e-01   5.0016920e-01   1.0221033e+00  -6.1633087e-04   1.7934223e-03   4.3542153e-02   9.9956106e-01   4.9299528e-04   1.9403893e-04   2.9621072e-02  -4.0033278e-03  -1.5115011e-05   2.1570613e-02   6.7119284e+02   6.2639375e+02   6.7097855e+02   6.2583093e+02  -4.1531555e-03   9.6972111e-03  -1.5300705e-01
   4.0000000e-01   4.9993650e-01   5.0020695e-01   1.0229439e+00  -6.9838155e-04   1.9784244e-03   4.0547077e-02   9.9955557e-01   4.4594165e-04   1.8911169e-04   2.9806478e-02  -5.4729525e-03  -7.0013874e-04   1.5699061e-02   6.6737896e+02   6.3007808e+02   6.6715562e+02   6.2942089e+02  -4.0261263e-03   8.7563293e-03  -1.4653279e-01
   4.2000000e-01   4.9992175e-01   5.0024819e-01   1.0237260e+00  -7.7613403e-04   2.1415205e-03   3.7686165e-02   9.9955166e-01   3.8229901e-04   1.7519945e-04   2.9938313e-02  -7.3551393e-03  -1.7322703e-03   1.0832766e-02   6.6390676e+02   6.3330850e+02   6.6372032e+02   6.3255260e+02  -3.7097736e-03   7.4921119e-03  -1.3961677e-01
   4.4000000e-01   4.9990551e-01   5.0029242e-01   1.0244523e+00  -8.4522500e-04   2.2759010e-03   3.4966329e-02   9.9954906e-01   3.0186802e-04   1.5057333e-04   3.0026044e-02  -8.7878205e-03  -2.5464095e-03   6.8562782e-03   6.6086850e+02   6.3586337e+02   6.6057956e+02   6.3549890e+02  -3.1702477e-03   5.9025728e-03  -1.3244264e-01
   4.6000000e-01   4.9988802e-01   5.0033900e-01   1.0251257e+00  -9.0249041e-04   2.3761029e-03   3.2391230e-02   9.9954752e-01   2.1016291e-04   1.2299713e-04   3.0078010e-02  -9.5862337e-03  -2.2732754e-03   3.6587520e-03   6.5814357e+02   6.3799999e+02   6.5783487e+02   6.3806302e+02  -2.5657601e-03   4.0934371e-03  -1.2515686e-01
   4.8000000e-01   4.9986949e-01   5.0038721e-01   1.0257490e+00  -9.4861397e-04   2.4390865e-03   2.9961957e-02   9.9954684e-01   1.1490611e-04   1.0110969e-04   3.0101470e-02  -9.4037768e-03  -1.5069906e-03   1.1357638e-03   6.5561814e+02   6.3981798e+02   6.5556681e+02   6.4021205e+02  -2.0727249e-03   2.2132899e-03  -1.1786943e-01
   5.0000000e-01   4.9985013e-01   5.0043631e-01   1.0263251e+00  -9.8641976e-04   2.4652818e-03   2.7677627e-02   9.9954681e-01   2.4288649e-05   8.6538269e-05   3.0102675e-02  -8.8454647e-03  -8.8048554e-04  -8.0951716e-04   6.5355672e+02   6.4152398e+02   6.5346822e+02   6.4180891e+02  -1.7282197e-03   4.2368306e-04  -1.1066804e-01
   5.2000000e-01   4.9983007e-01   5.0048559e-01   1.0268570e+00  -1.0186500e-03   2.4565932e-03   2.5535832e-02   9.9954728e-01  -6.1708631e-05   7.8515761e-05   3.0086948e-02  -8.3209998e-03  -2.3969557e-04  -2.2656314e-03   6.5168558e+02   6.4284767e+02   6.5176394e+02   6.4319344e+02  -1.5168109e-03  -1.2756099e-03  -1.0361934e-01
   5.4000000e-01   4.9980940e-01   5.0053436e-01   1.0273475e+00  -1.0476885e-03   2.4152635e-03   2.3532999e-02   9.9954812e-01  -1.4015308e-04   7.4314303e-05   3.0058773e-02  -7.3881362e-03  -2.4531726e-04  -3.3125154e-03   6.5007077e+02   6.4403472e+02   6.5033554e+02   6.4418833e+02  -1.3859964e-03  -2.8251993e-03  -9.6774576e-02
   5.6000000e-01   4.9978818e-01   5.0058201e-01   1.0277993e+00  -1.0738791e-03   2.3448945e-03   2.1664611e-02   9.9954922e-01  -2.0834263e-04   6.8337043e-05   3.0021876e-02  -6.1713252e-03  -5.0622435e-04  -4.0215001e-03   6.4872698e+02   6.4478468e+02   6.4911499e+02   6.4515943e+02  -1.2264714e-03  -4.1687244e-03  -9.0174736e-02
   5.8000000e-01   4.9976647e-01   5.0062799e-01   1.0282149e+00  -1.0967920e-03   2.2504341e-03   1.9925466e-02   9.9955048e-01  -2.6200327e-04   6.2203988e-05   2.9979314e-02  -4.5452143e-03  -3.9461183e-04  -4.4555203e-03   6.4762246e+02   6.4540640e+02   6.4808107e+02   6.4585977e+02  -1.0728575e-03  -5.2231651e-03  -8.3849367e-02
   6.0000000e-01   4.9974433e-01   5.0067190e-01   1.0285971e+00  -1.1169094e-03   2.1383070e-03   1.8309866e-02   9.9955184e-01  -2.9792824e-04   5.6322412e-05   2.9933554e-02  -2.6563147e-03  -5.9339102e-04  -4.6694884e-03   6.4670316e+02   6.4590890e+02   6.4723653e+02   6.4633767e+02  -9.3504543e-04  -5.9260484e-03  -7.7818481e-02
   6.2000000e-01   4.9972181e-01   5.0071346e-01   1.0289481e+00  -1.1342176e-03   2.0158247e-03   1.6811789e-02   9.9955325e-01  -3.1562014e-04   5.0520698e-05   2.9886553e-02  -9.7015985e-04  -3.3778583e-04  -4.7108126e-03   6.4612405e+02   6.4620278e+02   6.4637804e+02   6.4673491e+02  -8.0984423e-04  -6.2681734e-03  -7.2094607e-02
   6.4000000e-01   4.9969897e-01   5.0075251e-01   1.0292703e+00  -1.1500576e-03   1.8895205e-03   1.5425008e-02   9.9955464e-01  -3.1879503e-04   4.9715196e-05   2.9839827e-02   1.9184658e-04   1.3665376e-04  -4.6199760e-03   6.4560755e+02   6.4658544e+02   6.4573801e+02   6.4680171e+02  -7.9203978e-04  -6.3264805e-03  -6.6684830e-02
   6.6000000e-01   4.9967581e-01   5.0078904e-01   1.0295658e+00  -1.1662513e-03   1.7636006e-03   1.4143230e-02   9.9955599e-01  -3.1591273e-04   5.1350232e-05   2.9794523e-02   2.4992197e-04   1.2503596e-04  -4.4311529e-03   6.4522490e+02   6.4686724e+02   6.4520375e+02   6.4677028e+02  -8.2599390e-04  -6.2668772e-03  -6.1591661e-02
   6.8000000e-01   4.9965232e-01   5.0082306e-01   1.0298367e+00  -1.1828434e-03   1.6386696e-03   1.2960120e-02   9.9955728e-01  -3.1406369e-04   5.0728329e-05   2.9751476e-02   1.8799716e-04  -3.8577341e-04  -4.1728088e-03   6.4470964e+02   6.4695686e+02   6.4500418e+02   6.4676975e+02  -8.1478918e-04  -6.2266298e-03  -5.6812914e-02
   7.0000000e-01   4.9962850e-01   5.0085459e-01   1.0300849e+00  -1.1977829e-03   1.5147790e-03   1.1869453e-02   9.9955847e-01  -3.1074661e-04   4.1916921e-05   2.9711262e-02   4.0656190e-04  -1.4884181e-03  -3.8683721e-03   6.4437438e+02   6.4702435e+02   6.4479342e+02   6.4666287e+02  -6.4299111e-04  -6.1529125e-03  -5.2342577e-02
   7.2000000e-01   4.9960444e-01   5.0088366e-01   1.0303121e+00  -1.2068040e-03   1.3928452e-03   1.0865150e-02   9.9955958e-01  -3.0563175e-04   2.0125912e-05   2.9674243e-02   4.5850629e-04  -2.8082705e-03  -3.5368367e-03   6.4426215e+02   6.4690830e+02   6.4449876e+02   6.4663991e+02  -2.1659157e-04  -6.0364731e-03  -4.8172045e-02
   7.4000000e-01   4.9958030e-01   5.0091032e-01   1.0305200e+00  -1.2051707e-03   1.2734610e-03   9.9413420e-03   9.9956058e-01  -2.9941624e-04  -1.0817747e-05   2.9640612e-02   6.6158225e-04  -3.1806257e-03  -3.1933245e-03   6.4424954e+02   6.4656925e+02   6.4421755e+02   6.4676450e+02   3.8914268e-04  -5.8933374e-03  -4.4288058e-02
   7.6000000e-01   4.9955632e-01   5.0093463e-01   1.0307102e+00  -1.1916055e-03   1.1574598e-03   9.0923737e-03   9.9956147e-01  -2.9050500e-04  -3.9070933e-05   2.9610423e-02   9.5485488e-04  -2.4071253e-03  -2.8496254e-03   6.4423493e+02   6.4634496e+02   6.4402919e+02   6.4672010e+02   9.3990004e-04  -5.6990273e-03  -4.0683774e-02
   7.8000000e-01   4.9953270e-01   5.0095665e-01   1.0308842e+00  -1.1689967e-03   1.0457448e-03   8.3128080e-03   9.9956227e-01  -2.7963482e-04  -5.6562068e-05   2.9583629e-02   1.0627748e-03  -1.1083244e-03  -2.5146949e-03   6.4424634e+02   6.4619834e+02   6.4388637e+02   6.4656109e+02   1.2773233e-03  -5.4727679e-03  -3.7343269e-02
   8.0000000e-01   4.9950959e-01   5.0097649e-01   1.0310432e+00  -1.1421723e-03   9.3848033e-04   7.5975149e-03   9.9956297e-01  -2.6880604e-04  -6.1895033e-05   2.9560107e-02   1.0875365e-03  -1.3666392e-04  -2.1951106e-03   6.4410195e+02   6.4611342e+02   6.4395476e+02   6.4631773e+02   1.3753471e-03  -5.2547216e-03  -3.4251987e-02
   8.2000000e-01   4.9948702e-01   5.0099422e-01   1.0311885e+00  -1.1149868e-03   8.3548879e-04   6.9416434e-03   9.9956357e-01  -2.5856455e-04  -5.9361907e-05   2.9539681e-02   9.1801355e-04   6.0846972e-04  -1.8954681e-03   6.4415049e+02   6.4596999e+02   6.4387196e+02   6.4612192e+02   1.3189620e-03  -5.0530815e-03  -3.1396579e-02
   8.4000000e-01   4.9946497e-01   5.0100993e-01   1.0313212e+00  -1.0904995e-03   7.3597999e-04   6.3406224e-03   9.9956409e-01  -2.5105451e-04  -4.8473972e-05   2.9522135e-02   5.9813427e-04   1.5199531e-03  -1.6187430e-03   6.4418430e+02   6.4584095e+02   6.4383443e+02   6.4591007e+02   1.0999268e-03  -4.9102569e-03  -2.8762325e-02
   8.6000000e-01   4.9944336e-01   5.0102367e-01   1.0314424e+00  -1.0719060e-03   6.3821942e-04   5.7901996e-03   9.9956453e-01  -2.5043855e-04  -3.0629618e-05   2.9507231e-02  -5.5262048e-04   1.9971892e-03  -1.3666095e-03   6.4429973e+02   6.4585794e+02   6.4373651e+02   6.4555769e+02   7.4826584e-04  -4.9072167e-03  -2.6333419e-02
   8.8000000e-01   4.9942204e-01   5.0103544e-01   1.0315531e+00  -1.0610844e-03   5.3762912e-04   5.2863563e-03   9.9956490e-01  -2.6516347e-04  -8.5990557e-06   2.9494719e-02  -2.2428212e-03   2.4175179e-03  -1.1396776e-03   6.4424176e+02   6.4574201e+02   6.4382612e+02   6.4534970e+02   3.2340848e-04  -5.2082985e-03  -2.4099390e-02
   9.0000000e-01   4.9940085e-01   5.0104512e-01   1.0316542e+00  -1.0590207e-03   4.2785542e-04   4.8253623e-03   9.9956520e-01  -2.9506244e-04   1.4161671e-05   2.9484350e-02  -3.4884510e-03   2.2066441e-03  -9.3776414e-04   6.4409175e+02   6.4558055e+02   6.4401594e+02   6.4520257e+02  -1.0679839e-04  -5.8080178e-03  -2.2044897e-02
   9.2000000e-01   4.9937963e-01   5.0105246e-01   1.0317464e+00  -1.0646066e-03   3.0411205e-04   4.4037491e-03   9.9956544e-01  -3.3434256e-04   3.1311304e-05   2.9475879e-02  -4.2481052e-03   1.3471819e-03  -7.6008783e-04   6.4401661e+02   6.4550717e+02   6.4413464e+02   6.4498536e+02  -4.2112318e-04  -6.5886967e-03  -2.0157977e-02
   9.4000000e-01   4.9935824e-01   5.0105717e-01   1.0318306e+00  -1.0742752e-03   1.6346978e-04   4.0182932e-03   9.9956562e-01  -3.8025322e-04   3.6586475e-05   2.9469072e-02  -4.8825844e-03  -4.1492301e-05  -6.0543176e-04   6.4400801e+02   6.4537486e+02   6.4418709e+02   6.4484711e+02  -4.9818084e-04  -7.4925917e-03  -1.8426151e-02
   9.6000000e-01   4.9933667e-01   5.0105887e-01   1.0319074e+00  -1.0825889e-03   3.6236600e-06   3.6660126e-03   9.9956576e-01  -4.3256538e-04   2.6964203e-05   2.9463708e-02  -5.6154445e-03  -1.6230251e-03  -4.7227125e-04   6.4397663e+02   6.4527789e+02   6.4426016e+02   6.4469433e+02  -2.7884795e-04  -8.5134251e-03  -1.6837330e-02
   9.8000000e-01   4.9931499e-01   5.0105717e-01   1.0319774e+00  -1.0833790e-03  -1.7782341e-04   3.3441688e-03   9.9956585e-01  -4.9150866e-04   2.4065036e-06   2.9459581e-02  -6.4044345e-03  -2.8064453e-03  -3.5888499e-04   6.4417371e+02   6.4513009e+02   6.4410081e+02   6.4461363e+02   2.3761889e-04  -9.6556642e-03  -1.5379748e-02
   1.0000000e+00   4.9929341e-01   5.0105160e-01   1.0320413e+00  -1.0718235e-03  -3.8384697e-04   3.0502167e-03   9.9956591e-01  -5.6001218e-04  -3.1415219e-05   2.9456500e-02  -7.4769824e-03  -3.4853494e-03  -2.6345725e-04   6.4423192e+02   6.4496414e+02   6.4407544e+02   6.4457205e+02   9.4141861e-04  -1.0980102e-02  -1.4045240e-02
   1.0200000e+00   4.9927222e-01   5.0104163e-01   1.0320996e+00  -1.0449186e-03  -6.1818346e-04   2.7818270e-03   9.9956592e-01  -6.3685555e-04  -7.1357642e-05   2.9454294e-02  -7.9370554e-03  -4.0839663e-03  -1.8414307e-04   6.4406948e+02   6.4475443e+02   6.4426499e+02   6.4459452e+02   1.7700678e-03  -1.2464551e-02  -1.2821432e-02
   1.0400000e+00   4.9925173e-01   5.0102667e-01   1.0321528e+00  -1.0001355e-03  -8.8224395e-04   2.5368642e-03   9.9956591e-01  -7.1192028e-04  -1.1814494e-04   2.9452812e-02  -7.1259054e-03  -4.8512901e-03  -1.1912289e-04   6.4388578e+02   6.4451503e+02   6.4446981e+02   6.4466600e+02   2.7319121e-03  -1.3909892e-02  -1.1700614e-02
   1.0600000e+00   4.9923235e-01   5.0100616e-01   1.0322012e+00  -9.3464902e-04  -1.1729488e-03   2.3133169e-03   9.9956588e-01  -7.7510455e-04  -1.7303147e-04   2.9451923e-02  -5.8256612e-03  -5.8020372e-03  -6.6647792e-05   6.4385033e+02   6.4448067e+02   6.4452081e+02   6.4455083e+02   3.8457186e-03  -1.5117119e-02  -1.0677134e-02
   1.0800000e+00   4.9921451e-01   5.0097961e-01   1.0322454e+00  -8.4511164e-04  -1.4849788e-03   2.1093497e-03   9.9956584e-01  -8.2356861e-04  -2.3703145e-04   2.9451513e-02  -4.1942083e-03  -6.6188848e-03  -2.5065160e-05   6.4388902e+02   6.4430687e+02   6.4449220e+02   6.4459204e+02   5.1297353e-03  -1.6029987e-02  -9.7410746e-03
   1.1000000e+00   4.9919872e-01   5.0094666e-01   1.0322857e+00  -7.2875701e-04  -1.8118554e-03   1.9232839e-03   9.9956580e-01  -8.5484570e-04  -3.0656794e-04   2.9451479e-02  -2.5206717e-03  -6.9436884e-03   7.1709176e-06   6.4405334e+02   6.4416795e+02   6.4433262e+02   6.4461406e+02   6.5123005e-03  -1.6602234e-02  -8.8839619e-03
   1.1200000e+00   4.9918554e-01   5.0090708e-01   1.0323225e+00  -5.8504900e-04  -2.1472890e-03   1.7536145e-03   9.9956575e-01  -8.7262343e-04  -3.7291856e-04   2.9451729e-02  -1.4856446e-03  -6.0407042e-03   3.1489633e-05   6.4424365e+02   6.4402727e+02   6.4414241e+02   6.4465212e+02   7.8243470e-03  -1.6911372e-02  -8.1014230e-03
   1.1400000e+00   4.9917548e-01   5.0086074e-01   1.0323560e+00  -4.1755755e-04  -2.4870666e-03   1.5988759e-03   9.9956571e-01  -8.8022623e-04  -4.2615714e-04   2.9452180e-02  -2.5992514e-04  -4.5486894e-03   4.9144858e-05   6.4418001e+02   6.4390526e+02   6.4420220e+02   6.4468451e+02   8.8730216e-03  -1.7028445e-02  -7.3886110e-03
   1.1600000e+00   4.9916896e-01   5.0080759e-01   1.0323865e+00  -2.3211579e-04  -2.8267059e-03   1.4577577e-03   9.9956568e-01  -8.7455026e-04  -4.6451145e-04   2.9452771e-02   1.1318708e-03  -3.1031826e-03   6.1280646e-05   6.4424367e+02   6.4385826e+02   6.4413112e+02   6.4465359e+02   9.6218178e-03  -1.6893596e-02  -6.7379734e-03
   1.1800000e+00   4.9916628e-01   5.0074770e-01   1.0324144e+00  -3.4836908e-05  -3.1612099e-03   1.3290721e-03   9.9956567e-01  -8.5649889e-04  -4.8720904e-04   2.9453454e-02   2.2097537e-03  -1.5980803e-03   6.8908769e-05   6.4429692e+02   6.4397530e+02   6.4406740e+02   6.4446914e+02   1.0056164e-02  -1.6525037e-02  -6.1437286e-03
   1.2000000e+00   4.9916760e-01   5.0068120e-01   1.0324398e+00   1.6811912e-04  -3.4869891e-03   1.2117308e-03   9.9956566e-01  -8.3236015e-04  -4.9440167e-04   2.9454184e-02   2.5512460e-03   7.1871787e-05   7.2918292e-05   6.4435308e+02   6.4392089e+02   6.4399838e+02   6.4446532e+02   1.0182735e-02  -1.6046103e-02  -5.6031165e-03
   1.2200000e+00   4.9917300e-01   5.0060829e-01   1.0324629e+00   3.7024259e-04  -3.8026639e-03   1.1047115e-03   9.9956567e-01  -8.0459121e-04  -4.8499194e-04   2.9454927e-02   3.0884721e-03   1.5444742e-03   7.4075826e-05   6.4423905e+02   6.4394904e+02   6.4409774e+02   6.4438708e+02   9.9814648e-03  -1.5505648e-02  -5.1101108e-03
   1.2400000e+00   4.9918237e-01   5.0052918e-01   1.0324840e+00   5.6568612e-04  -4.1066495e-03   1.0071039e-03   9.9956568e-01  -7.7232055e-04  -4.6244797e-04   2.9455663e-02   3.4568887e-03   2.8168994e-03   7.3036235e-05   6.4429839e+02   6.4392339e+02   6.4402225e+02   6.4436972e+02   9.5199417e-03  -1.4884566e-02  -4.6611473e-03
   1.2600000e+00   4.9919555e-01   5.0044411e-01   1.0325032e+00   7.4932070e-04  -4.3976030e-03   9.1807397e-04   9.9956570e-01  -7.3592956e-04  -4.2719314e-04   2.9456371e-02   4.1036969e-03   3.9432408e-03   7.0357593e-05   6.4416860e+02   6.4390103e+02   6.4413491e+02   6.4435527e+02   8.8067208e-03  -1.4190097e-02  -4.2516286e-03
   1.2800000e+00   4.9921224e-01   5.0035337e-01   1.0325208e+00   9.1671807e-04  -4.6733082e-03   8.3685968e-04   9.9956573e-01  -6.9202639e-04  -3.8304930e-04   2.9457044e-02   4.9554153e-03   4.5035190e-03   6.6501229e-05   6.4404720e+02   6.4396303e+02   6.4423855e+02   6.4426183e+02   7.9148468e-03  -1.3353488e-02  -3.8784756e-03
   1.3000000e+00   4.9923209e-01   5.0025730e-01   1.0325368e+00   1.0655718e-03  -4.9306058e-03   7.6277108e-04   9.9956577e-01  -6.3963699e-04  -3.3676291e-04   2.9457675e-02   5.7163593e-03   4.3458699e-03   6.1846853e-05   6.4402060e+02   6.4408461e+02   6.4424718e+02   6.4411335e+02   6.9761242e-03  -1.2351738e-02  -3.5383618e-03
   1.3200000e+00   4.9925474e-01   5.0015629e-01   1.0325513e+00   1.1961247e-03  -5.1666006e-03   6.9517395e-04   9.9956580e-01  -5.8101688e-04  -2.9343955e-04   2.9458261e-02   6.3449109e-03   3.9121054e-03   5.6708821e-05   6.4389876e+02   6.4404971e+02   6.4435086e+02   6.4412535e+02   6.0920136e-03  -1.1226154e-02  -3.2279706e-03
   1.3400000e+00   4.9927982e-01   5.0005080e-01   1.0325646e+00   1.3099708e-03  -5.3783785e-03   6.3349968e-04   9.9956583e-01  -5.1286495e-04  -2.5561967e-04   2.9458801e-02   7.5381687e-03   3.2819237e-03   5.1341998e-05   6.4388855e+02   6.4398321e+02   6.4434337e+02   6.4417228e+02   5.3104310e-03  -9.9105141e-03  -2.9460190e-03
   1.3600000e+00   4.9930704e-01   4.9994134e-01   1.0325767e+00   1.4091836e-03  -5.5614746e-03   5.7721747e-04   9.9956586e-01  -4.3341944e-04  -2.2291051e-04   2.9459292e-02   8.4411864e-03   2.8701425e-03   4.5935282e-05   6.4401960e+02   6.4398799e+02   6.4419501e+02   6.4415078e+02   4.6226366e-03  -8.3704946e-03  -2.6879281e-03
   1.3800000e+00   4.9933610e-01   4.9982855e-01   1.0325877e+00   1.4948778e-03  -5.7122443e-03   5.2586449e-04   9.9956589e-01  -3.4664143e-04  -1.9027137e-04   2.9459731e-02   9.0683314e-03   3.2209585e-03   4.0640271e-05   6.4409800e+02   6.4394195e+02   6.4409991e+02   6.4418247e+02   3.9320287e-03  -6.6867241e-03  -2.4530451e-03
   1.4000000e+00   4.9936673e-01   4.9971309e-01   1.0325978e+00   1.5658217e-03  -5.8283417e-03   4.7899260e-04   9.9956591e-01  -2.5511472e-04  -1.5264810e-04   2.9460117e-02   9.4376569e-03   3.8412388e-03   3.5564522e-05   6.4416390e+02   6.4388374e+02   6.4401800e+02   6.4422838e+02   3.1409562e-03  -4.9128117e-03  -2.2388485e-03
